audio/metro-prague-1016-40633-a.wav,metro
audio/park-london-243-7237-a.wav,park
audio/metro-prague-1054-40601-a.wav,metro
audio/street_traffic-stockholm-173-5329-a.wav,street_traffic
audio/park-vienna-104-2960-a.wav,park
audio/bus-london-21-824-a.wav,bus
audio/shopping_mall-helsinki-130-3900-a.wav,shopping_mall
audio/public_square-paris-251-7509-a.wav,public_square
audio/bus-paris-29-959-a.wav,bus
audio/park-milan-1133-43966-a.wav,park
audio/metro-milan-1025-41558-a.wav,metro
audio/shopping_mall-vienna-139-4223-a.wav,shopping_mall
audio/shopping_mall-prague-1219-45503-a.wav,shopping_mall
audio/public_square-milan-1168-44859-a.wav,public_square
audio/street_pedestrian-paris-152-4607-a.wav,street_pedestrian
audio/street_pedestrian-milan-1005-42141-a.wav,street_pedestrian
audio/metro_station-paris-238-7064-a.wav,metro_station
audio/airport-stockholm-10-448-a.wav,airport
audio/public_square-lisbon-1116-40607-a.wav,public_square
audio/shopping_mall-milan-1084-40448-a.wav,shopping_mall
audio/public_square-london-113-3295-a.wav,public_square
audio/shopping_mall-vienna-139-4233-a.wav,shopping_mall
audio/metro_station-lisbon-1021-42294-a.wav,metro_station
audio/metro_station-lisbon-1021-42994-a.wav,metro_station
audio/metro_station-helsinki-65-1969-a.wav,metro_station
audio/park-paris-98-2768-a.wav,park
audio/park-stockholm-102-2898-a.wav,park
audio/street_pedestrian-lyon-1047-40064-a.wav,street_pedestrian
audio/public_square-london-115-3349-a.wav,public_square
audio/street_pedestrian-paris-154-4670-a.wav,street_pedestrian
audio/street_traffic-prague-1193-45211-a.wav,street_traffic
audio/street_traffic-paris-272-8296-a.wav,street_traffic
audio/public_square-helsinki-249-7431-a.wav,public_square
audio/public_square-lisbon-1211-45444-a.wav,public_square
audio/park-paris-244-7269-a.wav,park
audio/metro-barcelona-220-6634-a.wav,metro
audio/tram-london-277-8440-a.wav,tram
audio/public_square-london-115-3364-a.wav,public_square
audio/shopping_mall-london-256-7747-a.wav,shopping_mall
audio/bus-prague-1138-43495-a.wav,bus
audio/street_traffic-stockholm-174-5369-a.wav,street_traffic
audio/street_pedestrian-prague-1037-43964-a.wav,street_pedestrian
audio/park-milan-1133-43126-a.wav,park
audio/airport-vienna-13-520-a.wav,airport
audio/street_traffic-paris-170-5217-a.wav,street_traffic
audio/metro-barcelona-41-1221-a.wav,metro
audio/street_traffic-lisbon-1076-40609-a.wav,street_traffic
audio/street_traffic-stockholm-273-8326-a.wav,street_traffic
audio/metro_station-helsinki-232-6976-a.wav,metro_station
audio/tram-milan-1058-43012-a.wav,tram
audio/tram-lyon-1216-45563-a.wav,tram
audio/shopping_mall-paris-133-4030-a.wav,shopping_mall
audio/street_pedestrian-milan-1096-44079-a.wav,street_pedestrian
audio/tram-barcelona-275-8399-a.wav,tram
audio/street_traffic-london-271-8267-a.wav,street_traffic
audio/shopping_mall-vienna-139-4242-a.wav,shopping_mall
audio/airport-stockholm-12-504-a.wav,airport
audio/tram-helsinki-183-5680-a.wav,tram
audio/park-london-96-2707-a.wav,park
audio/street_traffic-milan-1202-44201-a.wav,street_traffic
audio/bus-london-22-845-a.wav,bus
audio/park-lisbon-1104-40319-a.wav,park
audio/bus-london-213-6505-a.wav,bus
audio/metro_station-stockholm-239-7100-a.wav,metro_station
audio/metro-barcelona-41-1228-a.wav,metro
audio/street_traffic-london-270-8232-a.wav,street_traffic
audio/public_square-paris-251-7500-a.wav,public_square
audio/shopping_mall-paris-133-4004-a.wav,shopping_mall
audio/airport-helsinki-204-6154-a.wav,airport
audio/street_pedestrian-lisbon-1099-41794-a.wav,street_pedestrian
audio/airport-lisbon-1114-41467-a.wav,airport
audio/tram-milan-1182-44272-a.wav,tram
audio/shopping_mall-barcelona-125-3703-a.wav,shopping_mall
audio/shopping_mall-lyon-1196-44842-a.wav,shopping_mall
audio/shopping_mall-paris-132-3978-a.wav,shopping_mall
audio/park-barcelona-90-2499-a.wav,park
audio/bus-lisbon-1226-45496-a.wav,bus
audio/street_pedestrian-milan-1205-44767-a.wav,street_pedestrian
audio/park-paris-100-2845-a.wav,park
audio/park-prague-1185-44706-a.wav,park
audio/metro-milan-1040-41868-a.wav,metro
audio/street_pedestrian-lisbon-1174-45002-a.wav,street_pedestrian
audio/shopping_mall-prague-1031-43971-a.wav,shopping_mall
audio/street_traffic-lyon-1110-42007-a.wav,street_traffic
audio/park-barcelona-91-2502-a.wav,park
audio/park-lyon-1144-43663-a.wav,park
audio/public_square-vienna-122-3601-a.wav,public_square
audio/public_square-milan-1044-42475-a.wav,public_square
audio/shopping_mall-paris-132-3967-a.wav,shopping_mall
audio/street_traffic-lisbon-1008-41556-a.wav,street_traffic
audio/metro_station-prague-1170-45587-a.wav,metro_station
audio/street_traffic-prague-1153-43237-a.wav,street_traffic
audio/airport-prague-1034-40148-a.wav,airport
audio/park-vienna-104-2972-a.wav,park
audio/public_square-prague-1192-44998-a.wav,public_square
audio/public_square-stockholm-121-3585-a.wav,public_square
audio/park-helsinki-94-2636-a.wav,park
audio/tram-stockholm-198-5978-a.wav,tram
audio/metro_station-stockholm-84-2270-a.wav,metro_station
audio/street_pedestrian-prague-1037-42448-a.wav,street_pedestrian
audio/street_pedestrian-london-150-4552-a.wav,street_pedestrian
audio/shopping_mall-vienna-259-7851-a.wav,shopping_mall
audio/shopping_mall-stockholm-258-7833-a.wav,shopping_mall
audio/bus-vienna-38-1141-a.wav,bus
audio/public_square-barcelona-109-3127-a.wav,public_square
audio/public_square-paris-118-3455-a.wav,public_square
audio/street_pedestrian-barcelona-261-7914-a.wav,street_pedestrian
audio/metro_station-paris-238-7060-a.wav,metro_station
audio/street_pedestrian-london-149-4507-a.wav,street_pedestrian
audio/public_square-london-115-3345-a.wav,public_square
audio/park-prague-1185-44749-a.wav,park
audio/metro-lyon-1139-40525-a.wav,metro
audio/street_traffic-paris-272-8305-a.wav,street_traffic
audio/tram-helsinki-183-5707-a.wav,tram
audio/tram-london-279-8480-a.wav,tram
audio/park-barcelona-91-2528-a.wav,park
audio/tram-lyon-1150-41115-a.wav,tram
audio/public_square-london-113-3293-a.wav,public_square
audio/park-helsinki-93-2587-a.wav,park
audio/metro_station-lyon-1179-45709-a.wav,metro_station
audio/airport-london-5-224-a.wav,airport
audio/metro_station-barcelona-62-1871-a.wav,metro_station
audio/public_square-barcelona-107-3082-a.wav,public_square
audio/airport-prague-1173-44425-a.wav,airport
audio/tram-vienna-202-6100-a.wav,tram
audio/street_pedestrian-london-263-7984-a.wav,street_pedestrian
audio/shopping_mall-london-256-7714-a.wav,shopping_mall
